chain_id,start_date,end_date,duration_days,max_area_km2,mean_area_km2,total_area_km2,min_temperature,mean_min_temperature,mean_temperature,max_lat,min_lat,max_lon,min_lon,total_clusters,max_clusters_per_day,mean_clusters_per_day,max_cluster_area_day,coldest_temp_day
713,2003-01-21,2003-01-28,8,6755912.370428455,2953668.9360946505,26583020.424851853,-4.4108086,-3.081664,-1.9367097713619263,151,34,308,99,9,2,1.125,2003-01-23,2003-01-24
714,2003-02-07,2003-02-07,1,2005707.1287768425,2005707.1287768425,2005707.1287768425,-3.580569,-3.580569,-1.848839231082874,110,110,217,217,1,1,1.0,2003-02-07,2003-02-07
715,2003-02-10,2003-02-11,2,1159423.5071025856,1020059.3077540119,2040118.6155080239,-2.996343,-2.5376778,-1.8105362567079721,97,84,281,230,2,1,1.0,2003-02-11,2003-02-11
716,2003-02-13,2003-02-18,6,5498772.126712055,4048502.257147388,24291013.542884327,-4.5060053,-3.361882,-1.9598737465114244,98,87,398,306,6,1,1.0,2003-02-15,2003-02-14
717,2003-02-21,2003-03-09,17,3314548.109604926,1600885.579363085,35219482.74598787,-4.0554113,-2.6874897,-1.8288832320766117,120,19,411,117,22,2,1.2941176470588236,2003-02-24,2003-03-08
718,2003-03-11,2003-03-11,1,555209.0750528077,555209.0750528077,555209.0750528077,-2.300176,-2.300176,-1.7396957236804709,65,65,401,401,1,1,1.0,2003-03-11,2003-03-11
719,2003-03-15,2003-03-18,4,2037822.2576335932,1425575.9817987792,5702303.927195117,-2.7932253,-2.7293663,-1.8738005096202355,104,93,406,376,4,1,1.0,2003-03-15,2003-03-16
720,2003-03-20,2003-03-20,1,615517.8533033511,615517.8533033511,615517.8533033511,-2.1077383,-2.1077383,-1.7100820896035192,119,119,397,397,1,1,1.0,2003-03-20,2003-03-20
721,2003-11-22,2003-11-23,2,538466.2475347023,523533.7466903478,1047067.4933806956,-3.263023,-3.2145686,-1.9463038426980988,112,89,162,130,2,1,1.0,2003-11-23,2003-11-22
722,2003-12-17,2003-12-17,1,851818.325397929,851818.325397929,851818.325397929,-2.7012846,-2.7012846,-1.8327516239559718,171,171,187,187,1,1,1.0,2003-12-17,2003-12-17
723,2003-12-21,2003-12-21,1,791895.9687829422,791895.9687829422,791895.9687829422,-2.2843573,-2.2843573,-1.7521722968605449,156,156,280,280,1,1,1.0,2003-12-21,2003-12-21
724,2003-12-27,2003-12-29,3,1098272.0743548272,839788.5067749652,2519365.5203248956,-3.5773032,-3.3476002,-2.0354755176699326,157,121,168,125,3,1,1.0,2003-12-28,2003-12-28
725,2004-01-03,2004-01-12,10,4170783.0332484907,2576257.2685163617,28338829.95367998,-4.6577873,-3.3644745,-1.9470026647255303,118,64,318,92,11,2,1.1,2004-01-06,2004-01-05
726,2004-01-14,2004-01-17,4,4403058.873076504,3423092.1860512,13692368.7442048,-4.6538033,-3.5540423,-2.059271296621832,118,77,352,279,4,1,1.0,2004-01-15,2004-01-16
727,2004-01-21,2004-02-01,12,5964037.282366048,2857920.9104061862,40010892.745686606,-3.7692173,-2.9333901,-1.8892585043516186,138,50,349,114,14,2,1.1666666666666667,2004-01-28,2004-01-31
728,2004-02-03,2004-02-04,2,811095.6604805319,686505.9723561201,1373011.9447122402,-2.556233,-2.370799,-1.7535026428987708,102,96,221,195,2,1,1.0,2004-02-03,2004-02-03
729,2004-02-08,2004-02-09,2,1197893.6673393254,1136161.7116016,2272323.4232032,-2.3804445,-2.3535476,-1.7390998263586943,144,121,377,298,2,1,1.0,2004-02-09,2004-02-08
730,2004-02-12,2004-02-18,7,3837991.609202216,1930912.141661642,13516384.991631493,-4.0910053,-3.3534296,-1.9318090092463713,154,81,395,165,7,1,1.0,2004-02-16,2004-02-16
731,2004-11-30,2004-11-30,1,661204.048138022,661204.048138022,661204.048138022,-3.2221181,-3.2221181,-2.028302719240716,124,124,158,158,1,1,1.0,2004-11-30,2004-11-30
732,2004-12-15,2004-12-15,1,771633.2313574791,771633.2313574791,771633.2313574791,-2.7147927,-2.7147927,-1.7780108128898235,162,162,269,269,1,1,1.0,2004-12-15,2004-12-15
733,2004-12-19,2004-12-21,3,3460855.5485428837,2090840.095076618,6272520.285229854,-3.25432,-2.8780653,-1.8618808314405495,118,85,298,254,3,1,1.0,2004-12-20,2004-12-20
734,2004-12-23,2004-12-27,5,5226387.000870936,2919277.178675394,17515663.072052363,-4.508462,-3.6539795,-1.9426045342686369,173,71,293,201,6,2,1.2,2004-12-24,2004-12-25
735,2005-01-01,2005-01-02,2,798267.3573132375,762356.5259135481,1524713.0518270961,-2.6722925,-2.589937,-1.7875275721370707,74,56,134,97,2,1,1.0,2005-01-02,2005-01-02
736,2005-01-04,2005-01-06,3,1200264.7059718238,1008406.7794499417,3025220.3383498252,-3.3063445,-3.0109196,-1.9390567699248369,120,73,200,150,3,1,1.0,2005-01-05,2005-01-06
737,2005-01-09,2005-01-09,1,619690.1811875657,619690.1811875657,619690.1811875657,-2.673566,-2.673566,-1.8272119966586258,63,63,104,104,1,1,1.0,2005-01-09,2005-01-09
738,2005-01-12,2005-01-19,8,5112488.516146689,3546432.1609482775,31917889.448534496,-4.2262406,-3.3485959,-1.9712078511449391,120,43,393,70,9,2,1.125,2005-01-14,2005-01-14
739,2005-01-21,2005-01-29,9,4580108.069502345,2540458.708365627,22864128.375290643,-3.4388924,-2.8700273,-1.8638036115314596,149,81,351,287,9,1,1.0,2005-01-23,2005-01-22
740,2005-02-11,2005-02-11,1,526339.849676821,526339.849676821,526339.849676821,-2.5354178,-2.5354178,-1.7507196164070653,160,160,285,285,1,1,1.0,2005-02-11,2005-02-11
741,2005-02-19,2005-02-22,4,1366940.0562112594,929270.6677038106,3717082.6708152425,-2.5336113,-2.3505335,-1.7597962166126822,131,109,391,326,4,1,1.0,2005-02-21,2005-02-20
742,2005-03-09,2005-03-09,1,634578.4889105194,634578.4889105194,634578.4889105194,-2.0399966,-2.0399966,-1.7013727743648788,131,131,313,313,1,1,1.0,2005-03-09,2005-03-09
743,2005-12-07,2005-12-09,3,2882329.1440215996,2318148.594151649,6954445.782454948,-4.2244773,-3.7364495,-2.1050154270263666,142,113,211,180,3,1,1.0,2005-12-08,2005-12-08
744,2005-12-18,2005-12-18,1,766467.6731630156,766467.6731630156,766467.6731630156,-2.9366746,-2.9366746,-1.9842345312749412,96,96,153,153,1,1,1.0,2005-12-18,2005-12-18
745,2006-01-26,2006-01-27,2,739680.8441521731,624520.6275262376,1249041.2550524753,-2.443161,-2.3106723,-1.7280732112585282,21,16,93,47,2,1,1.0,2006-01-26,2006-01-26
746,2006-02-12,2006-02-14,3,1515105.0509861698,1068561.011198351,3205683.0335950525,-3.298777,-3.0496395,-1.9823078481925585,165,161,277,232,3,1,1.0,2006-02-12,2006-02-13
747,2006-02-16,2006-02-20,5,4098519.575666777,2431307.8699452183,12156539.349726092,-4.3883963,-3.3697639,-1.8991794465506568,124,61,358,171,5,1,1.0,2006-02-19,2006-02-17
748,2006-02-27,2006-02-28,2,1915227.9441091898,1429825.3394075471,2859650.6788150943,-3.830736,-3.7702875,-2.1068803283394066,126,124,354,336,2,1,1.0,2006-02-27,2006-02-28
749,2006-11-24,2006-11-29,6,1693511.8626761134,1164635.6626884567,6987813.976130741,-4.2638755,-3.5600967,-1.9713279758194202,85,43,130,59,6,1,1.0,2006-11-29,2006-11-27
750,2006-12-01,2006-12-01,1,659411.8411253712,659411.8411253712,659411.8411253712,-2.5981672,-2.5981672,-1.8057834965563504,163,163,184,184,1,1,1.0,2006-12-01,2006-12-01
751,2006-12-08,2006-12-09,2,1715460.9566073357,1274667.0540664284,2549334.108132857,-2.6869922,-2.5877953,-1.761147845988266,148,146,256,239,2,1,1.0,2006-12-08,2006-12-08
752,2006-12-20,2006-12-20,1,523658.1756224244,523658.1756224244,523658.1756224244,-3.081502,-3.081502,-1.9140415188739297,143,143,143,143,1,1,1.0,2006-12-20,2006-12-20
753,2007-01-09,2007-01-09,1,544005.0015325896,544005.0015325896,544005.0015325896,-2.8705974,-2.8705974,-1.866227429819169,29,29,22,22,1,1,1.0,2007-01-09,2007-01-09
754,2007-01-11,2007-01-19,9,3668986.0479841223,2278794.333391887,22787943.33391887,-5.1661077,-3.6043777,-2.0016598241638617,146,70,414,128,10,2,1.1111111111111112,2007-01-15,2007-01-12
755,2007-01-23,2007-01-23,1,595746.082661513,595746.082661513,595746.082661513,-3.7358623,-3.7358623,-2.0555430364038014,148,148,172,172,1,1,1.0,2007-01-23,2007-01-23
756,2007-01-26,2007-01-27,2,2458175.555862407,1951870.8524328389,3903741.7048656777,-3.7278917,-3.445254,-2.0124260008444104,119,118,342,318,2,1,1.0,2007-01-26,2007-01-27
757,2007-01-29,2007-01-31,3,1573939.7477986603,1150811.9735762859,3452435.9207288576,-2.5203958,-2.4427311,-1.7666670233240085,152,86,333,267,3,1,1.0,2007-01-29,2007-01-31
758,2007-02-02,2007-02-09,8,3542279.923959812,1989183.876784023,15913471.014272183,-3.3957589,-2.5417125,-1.797970534628346,126,86,359,178,8,1,1.0,2007-02-05,2007-02-02
759,2007-02-13,2007-02-20,8,3659993.892088398,1902604.1081049447,17123436.9729445,-3.3314118,-2.769832,-1.8470366884091654,166,100,411,189,9,2,1.125,2007-02-16,2007-02-15
760,2007-02-22,2007-02-24,3,806867.4794055222,721661.0570773347,2164983.171232004,-3.0552573,-2.9098465,-1.9404896196672548,23,21,32,25,3,1,1.0,2007-02-24,2007-02-23
761,2007-02-28,2007-03-03,4,741259.86540898,636605.7588758448,2546423.035503379,-3.2097864,-3.079326,-1.9051103137370038,38,29,52,37,4,1,1.0,2007-03-01,2007-03-02
762,2007-03-06,2007-03-10,5,3028453.9997387435,2244285.835878874,11221429.179394372,-3.305722,-2.8013203,-1.8815411958632833,112,92,420,306,5,1,1.0,2007-03-07,2007-03-06
763,2007-12-23,2007-12-23,1,573419.3755032293,573419.3755032293,573419.3755032293,-2.5797684,-2.5797684,-1.806762488645928,160,160,177,177,1,1,1.0,2007-12-23,2007-12-23
764,2007-12-26,2007-12-26,1,736065.3836132935,736065.3836132935,736065.3836132935,-3.089668,-3.089668,-1.8283083314480988,144,144,160,160,1,1,1.0,2007-12-26,2007-12-26
765,2007-12-28,2007-12-28,1,1357814.36528506,1357814.36528506,1357814.36528506,-3.7033277,-3.7033277,-2.0306342502914245,139,139,165,165,1,1,1.0,2007-12-28,2007-12-28
766,2008-01-01,2008-01-04,4,3909052.276404821,1962112.0966278687,7848448.386511475,-4.275588,-3.3946395,-1.9353671081160755,163,127,300,163,4,1,1.0,2008-01-03,2008-01-01
767,2008-01-16,2008-02-15,31,4612274.171700453,1733323.9834819518,69332959.33927807,-3.9157865,-2.9292424,-1.891025714284643,153,17,403,43,40,2,1.2903225806451613,2008-01-21,2008-01-17
768,2008-02-17,2008-02-18,2,1710634.40848514,1181410.0522577832,2362820.1045155665,-2.393736,-2.3666625,-1.8425156839488341,84,75,415,386,2,1,1.0,2008-02-17,2008-02-17
769,2008-02-20,2008-02-20,1,1017862.8122946398,1017862.8122946398,1017862.8122946398,-2.7550218,-2.7550218,-1.873214486060909,94,94,215,215,1,1,1.0,2008-02-20,2008-02-20
770,2008-02-26,2008-02-26,1,554629.3533569521,554629.3533569521,554629.3533569521,-2.7738175,-2.7738175,-1.991655362359548,42,42,386,386,1,1,1.0,2008-02-26,2008-02-26
771,2008-02-28,2008-02-29,2,1686685.4462307813,1118901.7571073775,2237803.514214755,-2.7018535,-2.5989275,-1.743578589407436,116,101,302,287,2,1,1.0,2008-02-28,2008-02-29
772,2008-03-09,2008-03-09,1,709385.6381529534,709385.6381529534,709385.6381529534,-2.6856585,-2.6856585,-1.844486142703873,29,29,394,394,1,1,1.0,2008-03-09,2008-03-09
773,2008-12-14,2008-12-23,10,4887063.103006847,2501116.530221956,27512281.832441512,-4.762784,-3.7006063,-1.9881739580868114,101,59,205,86,11,2,1.1,2008-12-21,2008-12-20
774,2008-12-27,2008-12-27,1,957059.4707067,957059.4707067,957059.4707067,-3.5139437,-3.5139437,-1.9922398955016942,134,134,147,147,1,1,1.0,2008-12-27,2008-12-27
775,2008-12-30,2009-01-10,12,3335576.3033016315,1273661.7961523638,17831265.14613309,-3.9774544,-2.8192976,-1.8739126444173029,130,20,323,29,14,2,1.1666666666666667,2009-01-04,2009-01-04
776,2009-01-12,2009-01-18,7,7790770.509522409,3410761.5718460814,23875331.00292257,-3.7291324,-3.110048,-1.9144358294806725,110,30,341,126,7,1,1.0,2009-01-16,2009-01-16
777,2009-01-21,2009-01-22,2,1888823.4805639423,1467873.5422859874,2935747.084571975,-3.661268,-3.3574538,-2.011309293745022,159,153,276,271,2,1,1.0,2009-01-21,2009-01-21
778,2009-01-24,2009-01-28,5,4186030.1895503066,1687205.2548205624,13497642.0385645,-3.7628179,-2.8660874,-1.8443891371919596,141,61,396,98,8,2,1.6,2009-01-26,2009-01-27
779,2009-01-31,2009-01-31,1,547118.7611296031,547118.7611296031,547118.7611296031,-2.4212785,-2.4212785,-1.7511037599581938,154,154,297,297,1,1,1.0,2009-01-31,2009-01-31
780,2009-02-04,2009-02-06,3,3403768.072687594,2310071.614848177,6930214.844544531,-3.9480438,-3.3548048,-1.9921137940887823,150,134,297,268,3,1,1.0,2009-02-05,2009-02-05
781,2009-02-10,2009-02-10,1,871738.8776522789,871738.8776522789,871738.8776522789,-2.5073917,-2.5073917,-1.7790550616061205,115,115,375,375,1,1,1.0,2009-02-10,2009-02-10
782,2009-02-25,2009-02-26,2,1221864.3516122058,1004029.236375174,2008058.472750348,-2.8995636,-2.5516171,-1.698294083374482,62,41,161,151,2,1,1.0,2009-02-26,2009-02-26
783,2009-02-28,2009-02-28,1,773597.5856754822,773597.5856754822,773597.5856754822,-2.3662934,-2.3662934,-1.7274709632576666,88,88,275,275,1,1,1.0,2009-02-28,2009-02-28
784,2009-03-02,2009-03-04,3,1409728.4302498414,999277.2586727556,2997831.7760182666,-3.2079847,-2.9727294,-1.842727794845284,162,140,303,272,3,1,1.0,2009-03-03,2009-03-03
785,2009-03-09,2009-03-11,3,1762773.6355506585,1331865.6618119127,3995596.9854357378,-3.8704336,-3.2239008,-1.8432466364226958,82,52,151,136,3,1,1.0,2009-03-10,2009-03-11
786,2009-03-14,2009-03-14,1,727592.4742666951,619096.4708836672,1238192.9417673345,-2.271996,-2.2584,-1.7846779784628475,77,26,414,180,2,2,2.0,2009-03-14,2009-03-14
787,2009-03-17,2009-03-17,1,519964.3109437319,519964.3109437319,519964.3109437319,-1.946242,-1.946242,-1.668663668531268,102,102,422,422,1,1,1.0,2009-03-17,2009-03-17
788,2009-12-04,2009-12-05,2,1368129.1411976044,1048318.7449299959,2096637.4898599917,-4.0047708,-3.5970922,-1.940724068483813,165,126,202,172,2,1,1.0,2009-12-05,2009-12-04
789,2009-12-07,2009-12-15,9,3153563.100230669,2110654.4375049737,18995889.937544763,-4.862658,-3.7478125,-2.0870311400248434,115,53,162,126,9,1,1.0,2009-12-10,2009-12-09
790,2010-01-01,2010-01-13,13,4946774.329483799,2591542.7578571956,33690055.85214354,-4.8093224,-3.3708966,-1.9819862925569494,167,74,267,178,13,1,1.0,2010-01-08,2010-01-10
791,2010-01-24,2010-01-25,2,866450.4345247962,698878.4030863442,1397756.8061726885,-3.2491548,-2.8119364,-1.8706413674245788,118,116,411,390,2,1,1.0,2010-01-24,2010-01-25
792,2010-01-30,2010-01-31,2,736952.5737389042,725696.8163227972,1451393.6326455944,-3.164727,-3.0308197,-1.9064134624938305,131,110,304,257,2,1,1.0,2010-01-31,2010-01-31
793,2010-02-02,2010-02-03,2,1551910.6679357537,1520812.0553741455,3041624.110748291,-2.529804,-2.3119552,-1.7751040451576197,100,91,398,372,2,1,1.0,2010-02-02,2010-02-03
794,2010-02-05,2010-02-06,2,932201.4513092709,854112.8080741838,1708225.6161483675,-2.781454,-2.7266421,-1.9376964657473288,121,120,377,375,2,1,1.0,2010-02-05,2010-02-06
795,2010-02-10,2010-02-11,2,709935.8835428181,617619.5035731165,1235239.007146233,-2.8795798,-2.6040578,-1.8570106024841584,167,166,266,245,2,1,1.0,2010-02-11,2010-02-11
796,2010-02-13,2010-02-14,2,886207.22605886,783754.1571179685,1567508.314235937,-3.046388,-2.9552245,-1.8911188872410696,166,166,265,253,2,1,1.0,2010-02-13,2010-02-14
797,2010-02-16,2010-02-18,3,1005132.4091514231,763603.755354744,2290811.266064232,-2.888771,-2.7856464,-1.8144274309098867,165,165,269,251,3,1,1.0,2010-02-16,2010-02-17
798,2010-02-24,2010-02-26,3,986848.5770640566,888089.4217489768,2664268.2652469305,-3.1518044,-2.9677746,-1.9177208322093564,173,164,272,198,3,1,1.0,2010-02-25,2010-02-25
799,2010-03-04,2010-03-04,1,521267.1966434367,521267.1966434367,521267.1966434367,-2.9158888,-2.9158888,-1.8992575107062188,166,166,268,268,1,1,1.0,2010-03-04,2010-03-04
800,2010-11-23,2010-11-25,3,1813724.65904637,1504378.3808696503,4513135.142608951,-5.7335057,-4.5547423,-2.192534755477632,109,80,139,127,3,1,1.0,2010-11-24,2010-11-24
801,2010-12-01,2010-12-01,1,715865.9539264455,715865.9539264455,715865.9539264455,-2.7081397,-2.7081397,-1.8963388342738607,170,170,186,186,1,1,1.0,2010-12-01,2010-12-01
802,2010-12-06,2010-12-08,3,1090591.2335342453,867466.9548041805,2602400.8644125415,-3.0933936,-2.5585732,-1.7901803921058406,158,153,281,280,3,1,1.0,2010-12-08,2010-12-07
803,2010-12-13,2010-12-15,3,2450187.4737371276,1546776.9138834905,4640330.741650471,-4.2919602,-3.242319,-1.9406310901807975,148,129,284,234,3,1,1.0,2010-12-14,2010-12-14
804,2010-12-26,2010-12-28,3,1524961.5564521183,1353471.8630573975,4060415.589172193,-4.001726,-3.2151642,-1.9359898552210246,167,156,272,222,3,1,1.0,2010-12-27,2010-12-27
805,2010-12-31,2011-01-02,3,2989083.135964579,2367895.0725879516,7103685.217763855,-5.246396,-4.7452774,-2.0912393887213274,131,110,163,133,3,1,1.0,2011-01-01,2011-01-01
806,2011-01-09,2011-01-16,8,3166924.2067940435,1722678.1453815259,17226781.45381526,-3.8159888,-3.3446515,-1.93597745238921,155,36,283,63,10,2,1.25,2011-01-11,2011-01-11
807,2011-01-21,2011-01-24,4,3441777.6950269975,2986849.8824652354,11947399.529860942,-3.406727,-3.0456991,-1.8859540603910276,111,83,307,230,4,1,1.0,2011-01-22,2011-01-24
808,2011-01-31,2011-02-05,6,4747831.500180124,2400856.933211531,19206855.46569225,-7.214124,-4.3933306,-2.3152232574974363,165,55,400,155,8,2,1.3333333333333333,2011-02-02,2011-02-03
809,2011-02-08,2011-02-12,5,3859833.402038349,2013575.8627284372,12081455.176370623,-4.6049356,-3.2839525,-1.9763494715337988,166,80,422,193,6,2,1.2,2011-02-10,2011-02-10
810,2011-02-16,2011-02-17,2,602462.2481035976,570336.4082110559,1140672.8164221118,-2.8400195,-2.4446445,-1.7525006425764749,125,42,368,71,2,1,1.0,2011-02-16,2011-02-17
811,2011-02-19,2011-02-19,1,830388.6953759979,830388.6953759979,830388.6953759979,-2.8198125,-2.8198125,-1.8025883608223146,68,68,122,122,1,1,1.0,2011-02-19,2011-02-19
812,2011-02-24,2011-02-27,4,1969925.7120752623,1228843.2728100398,4915373.091240159,-4.979275,-4.2833905,-2.0881460478278195,121,67,137,98,4,1,1.0,2011-02-25,2011-02-26
813,2011-03-01,2011-03-01,1,1348258.3718700546,1348258.3718700546,1348258.3718700546,-3.3944142,-3.3944142,-1.9230701679291995,60,60,109,109,1,1,1.0,2011-03-01,2011-03-01
814,2011-03-04,2011-03-04,1,532896.8953776215,532896.8953776215,532896.8953776215,-1.9145105,-1.9145105,-1.6058868321626547,121,121,362,362,1,1,1.0,2011-03-04,2011-03-04
815,2011-03-14,2011-03-14,1,593772.8555882963,593772.8555882963,593772.8555882963,-3.2149284,-3.2149284,-1.9219433321915484,22,22,418,418,1,1,1.0,2011-03-14,2011-03-14
816,2011-12-06,2011-12-07,2,1578916.3794837215,1520224.5350804813,3040449.0701609626,-4.7478724,-4.241723,-2.013582060921051,160,133,191,173,2,1,1.0,2011-12-06,2011-12-06
817,2011-12-25,2011-12-26,2,673699.7450452658,595075.9993197599,1190151.9986395198,-3.93681,-3.8005118,-1.9970743665115507,159,159,178,177,2,1,1.0,2011-12-26,2011-12-26
818,2012-01-03,2012-01-04,2,1475729.175168404,1160847.079375602,2321694.158751204,-3.1418037,-3.137393,-2.0339416559942194,157,152,286,283,2,1,1.0,2012-01-04,2012-01-03
819,2012-01-15,2012-01-20,6,2506575.264751828,1651360.5547410883,11559523.883187618,-5.210494,-3.7874718,-2.0449031306437795,127,51,355,80,7,2,1.1666666666666667,2012-01-17,2012-01-17
820,2012-01-28,2012-01-28,1,502910.20909644617,502910.20909644617,502910.20909644617,-2.9455366,-2.9455366,-1.9860845774606941,21,21,19,19,1,1,1.0,2012-01-28,2012-01-28
821,2012-02-12,2012-02-13,2,1551961.6024479182,1284981.0218448902,2569962.0436897804,-2.993993,-2.7449322,-1.9594200635698256,158,156,280,277,2,1,1.0,2012-02-12,2012-02-12
822,2012-03-01,2012-03-02,2,1454935.9499539468,1034271.1828127324,2068542.3656254648,-2.9470649,-2.6316261,-1.8480607131542035,95,47,408,403,2,1,1.0,2012-03-01,2012-03-01
823,2012-03-06,2012-03-10,5,764530.3694359398,650419.0032418952,3252095.016209476,-2.9980953,-2.7740998,-1.8340496573155227,27,17,405,385,5,1,1.0,2012-03-06,2012-03-06
824,2012-12-20,2012-12-20,1,832234.5003578812,832234.5003578812,832234.5003578812,-3.4198468,-3.4198468,-2.088385059837038,129,129,159,159,1,1,1.0,2012-12-20,2012-12-20
825,2012-12-26,2012-12-26,1,930009.5961610413,930009.5961610413,930009.5961610413,-2.5562313,-2.5562313,-1.752546635100512,138,138,197,197,1,1,1.0,2012-12-26,2012-12-26
826,2013-01-01,2013-01-05,5,1296323.7344454362,1065922.296119361,5329611.480596805,-3.950375,-3.5715556,-2.042474258384533,129,120,149,142,5,1,1.0,2013-01-01,2013-01-03
827,2013-01-12,2013-01-25,14,3123355.5286261374,1877537.6450440928,28163064.675661393,-4.554306,-3.2220526,-1.9893282603760134,176,40,403,140,15,2,1.0714285714285714,2013-01-24,2013-01-12
828,2013-01-27,2013-02-02,7,1494243.1545928055,879524.4828082011,7915720.3452738095,-3.5034256,-2.5869083,-1.792459533973845,126,23,389,26,9,2,1.2857142857142858,2013-02-01,2013-01-28
829,2013-02-05,2013-02-09,5,2280184.4716666094,1400879.4893620769,7004397.446810384,-2.835012,-2.4659607,-1.802795831421419,85,64,410,260,5,1,1.0,2013-02-08,2013-02-08
830,2013-02-17,2013-02-18,2,1104685.2324793234,1069708.123010104,2139416.246020208,-2.9741738,-2.7652946,-1.8943161970932976,156,150,299,286,2,1,1.0,2013-02-18,2013-02-17
831,2013-03-03,2013-03-04,2,726562.7802727947,718642.8649853774,1437285.7299707548,-2.8911128,-2.7751327,-1.8436859701018715,165,161,279,264,2,1,1.0,2013-03-03,2013-03-04
832,2013-03-19,2013-03-19,1,583149.8071651902,583149.8071651902,583149.8071651902,-2.7678816,-2.7678816,-1.7911546392928632,116,116,414,414,1,1,1.0,2013-03-19,2013-03-19
833,2013-12-04,2013-12-11,8,4622533.936456983,2586818.721856755,20694549.77485404,-5.8686867,-4.3382645,-2.1416501537911974,130,97,199,132,8,1,1.0,2013-12-07,2013-12-08
834,2013-12-14,2013-12-15,2,878204.5822735127,761596.8244138774,1523193.648827755,-2.580319,-2.4825687,-1.7874606037482135,88,65,292,214,2,1,1.0,2013-12-14,2013-12-14
835,2013-12-17,2013-12-17,1,534455.8647520784,534455.8647520784,534455.8647520784,-2.705044,-2.705044,-1.9401380114081939,100,100,305,305,1,1,1.0,2013-12-17,2013-12-17
836,2013-12-21,2013-12-24,4,1377420.8855130184,1068367.0652487602,4273468.260995041,-2.92495,-2.7565737,-1.854159294028408,109,56,226,188,4,1,1.0,2013-12-23,2013-12-24
837,2013-12-29,2014-01-08,11,6813074.987970935,3902282.717243139,42925109.88967453,-3.8063283,-2.9615088,-1.9351950678462095,138,65,322,171,11,1,1.0,2014-01-03,2014-01-07
838,2014-01-10,2014-01-10,1,724081.9072095576,724081.9072095576,724081.9072095576,-2.0452664,-2.0452664,-1.6778090366024145,107,107,417,417,1,1,1.0,2014-01-10,2014-01-10
839,2014-01-16,2014-01-16,1,538070.3519603097,538070.3519603097,538070.3519603097,-2.0336983,-2.0336983,-1.6855926660252933,164,164,261,261,1,1,1.0,2014-01-16,2014-01-16
840,2014-01-21,2014-01-30,10,5954790.899777016,3104744.4586798386,31047444.586798385,-4.2626905,-3.2277062,-1.9196403326421732,148,98,279,236,10,1,1.0,2014-01-24,2014-01-30
841,2014-02-03,2014-02-13,11,4831174.274052622,1627518.795502459,29295338.319044262,-4.11692,-2.8509414,-1.8864856017192966,172,71,411,109,18,2,1.6363636363636365,2014-02-06,2014-02-06
842,2014-02-24,2014-02-24,1,786304.4607620843,786304.4607620843,786304.4607620843,-2.4239295,-2.4239295,-1.7823954401443254,69,69,132,132,1,1,1.0,2014-02-24,2014-02-24
843,2014-02-26,2014-03-07,10,3446231.0031735958,2159872.4343671533,23758596.778038684,-3.9597805,-2.9319513,-1.8792731594593568,123,70,406,173,11,2,1.1,2014-03-04,2014-03-04
844,2014-11-12,2014-11-13,2,1036507.2344217541,793981.6705524741,1587963.3411049482,-4.4135733,-4.374876,-2.1427080645179792,109,101,172,161,2,1,1.0,2014-11-13,2014-11-12
845,2014-11-16,2014-11-16,1,631232.5306884422,631232.5306884422,631232.5306884422,-4.48602,-4.48602,-2.194961761879224,105,105,152,152,1,1,1.0,2014-11-16,2014-11-16
846,2014-11-19,2014-11-19,1,642545.2549958274,642545.2549958274,642545.2549958274,-2.2439785,-2.2439785,-1.75057023745466,151,151,262,262,1,1,1.0,2014-11-19,2014-11-19
847,2014-11-29,2014-11-30,2,996768.6799440148,940781.5643095335,1881563.128619067,-4.1788425,-3.6286993,-2.0420132773088047,79,67,126,113,2,1,1.0,2014-11-30,2014-11-30
848,2014-12-30,2015-01-14,16,7222028.659308975,1673205.6310860976,28444495.728463657,-3.905288,-2.9283524,-1.900175901135099,151,68,417,143,17,2,1.0625,2015-01-08,2015-01-01
849,2015-01-17,2015-01-17,1,1385234.6318302143,1385234.6318302143,1385234.6318302143,-2.3764331,-2.3764331,-1.7295820557307642,84,84,309,309,1,1,1.0,2015-01-17,2015-01-17
850,2015-01-27,2015-01-27,1,553646.2004721538,553646.2004721538,553646.2004721538,-2.0319402,-2.0319402,-1.6936809612428465,72,72,343,343,1,1,1.0,2015-01-27,2015-01-27
851,2015-01-31,2015-02-10,11,2954358.118922664,1348747.7804597225,18882468.926436115,-3.3771644,-2.7091713,-1.8030858223829398,120,28,378,38,14,2,1.2727272727272727,2015-02-06,2015-02-06
852,2015-02-13,2015-02-17,5,3666439.6643776977,2236997.948286293,15658985.638004052,-3.6579103,-3.0713913,-1.9493311149289754,121,16,414,283,7,2,1.4,2015-02-15,2015-02-16
853,2015-02-19,2015-03-01,11,4628424.582931009,1880000.2942263212,22560003.530715853,-4.4415917,-3.1250925,-1.9864936532915118,131,73,414,218,12,2,1.0909090909090908,2015-02-19,2015-02-20
854,2015-03-05,2015-03-07,3,3358074.6847453113,1934608.347260981,5803825.0417829435,-3.5476632,-2.7399037,-1.7821384509240559,112,89,403,246,3,1,1.0,2015-03-06,2015-03-06
855,2015-03-09,2015-03-11,3,921018.7310229763,725915.7721500454,2177747.3164501362,-2.5438302,-2.4210231,-1.8167785375853451,85,73,417,406,3,1,1.0,2015-03-11,2015-03-10
