label,area,time,cm_lat,cm_lon,mean,stdev,median,min_value,min_lat,min_lon
29,2712632.543524074,1955-12-21,112,326,-2.0034490530690605,0.2900346912287207,-1.9866135,-3.345079,107,307
12,787688.6872214194,1955-12-22,43,76,-2.0272999010581723,0.34764296316636045,-2.0006416,-3.2781124,58,68
26,2000881.812086134,1955-12-22,106,312,-1.8186433636417778,0.2611646032262302,-1.734159,-2.8518999,103,312
8,1236481.0839667202,1955-12-23,47,85,-2.0477311207402136,0.43188014971842587,-1.9436399,-3.8501205,65,71
26,609499.6222359453,1955-12-23,99,311,-1.7952211842553987,0.2260385937579368,-1.7449206,-2.7730112,109,305
2,1768844.2950843752,1955-12-24,45,79,-1.9811679991784337,0.3458844288940575,-1.9025545,-3.0983546,53,52
4,1660523.4331907975,1955-12-25,39,66,-2.1493020366142837,0.47626945330818893,-2.0613654,-3.716354,60,69
7,1269463.7549495245,1955-12-26,41,70,-2.1820961445615352,0.4607037922995114,-2.120347,-3.7480726,59,69
3,1144512.1260107246,1955-12-27,42,76,-2.0464966125569792,0.3948348985071527,-1.9835813,-3.7513914,57,68
29,762195.5834371758,1956-01-01,108,330,-1.7204844094066152,0.15005018868524966,-1.6957936,-2.3989995,96,342
41,1543466.3623912833,1956-01-02,116,339,-1.7424790014354157,0.17034794877261672,-1.7163672,-2.5351746,111,298
57,932712.1993919611,1956-01-03,111,396,-1.6744021445054273,0.16916450501503724,-1.6225384,-2.3605735,94,387
1,1335371.968397024,1956-01-05,19,82,-1.787192481390217,0.20409672390103953,-1.7465657,-2.5582664,25,9
9,2266028.7713941485,1956-01-06,32,89,-1.8382790641325066,0.2529415304031226,-1.790477,-3.0452912,52,56
4,1109187.8870359592,1956-01-07,48,82,-1.87182807460993,0.27719572271764625,-1.8121661,-2.9288797,52,62
30,574644.7415427435,1956-01-09,160,280,-1.9267569616783498,0.3566073441504008,-1.8360081,-3.234841,175,282
7,520146.7003874484,1956-01-13,34,100,-1.693901515517916,0.13459678716628923,-1.6700624,-2.1100323,35,120
13,842362.4793982579,1956-01-15,57,157,-1.6935488955617013,0.14125493512824136,-1.6672562,-2.2872972,48,154
5,1284516.5993304816,1956-01-16,78,200,-1.6689048324247902,0.12571846219200572,-1.6433723,-2.0688434,130,225
29,765346.7480823727,1956-01-18,128,195,-1.7603462068807512,0.17457157336573167,-1.7460896,-2.4342253,121,195
20,1007238.9296210273,1956-01-19,147,210,-1.8175520823599054,0.2406308811175095,-1.7867277,-2.9876027,144,211
17,713308.3883601833,1956-01-20,88,203,-1.803101162965787,0.17164752712554499,-1.8099661,-2.2742183,97,196
17,797515.2882245667,1956-01-21,99,216,-1.931938676521853,0.297078280871552,-1.8722858,-2.8428817,110,237
14,865320.6965217385,1956-01-28,62,100,-1.8032737685433953,0.2175850081945678,-1.7604325,-2.8255386,66,69
8,2263663.227820355,1956-01-29,79,117,-1.9468010862022025,0.3269157021935477,-1.893672,-4.132868,118,105
18,2496076.4621007093,1956-01-30,81,124,-2.1112325841209896,0.44177588828634307,-2.0217216,-4.107034,93,109
13,1032734.0332665979,1956-01-31,50,380,-1.7779019699847665,0.18268614182670545,-1.7668486,-2.4532077,51,380
20,2763059.8265632996,1956-01-31,92,138,-2.2344984355701905,0.5432015597689949,-2.1429684,-5.160437,96,108
7,1823261.7534080546,1956-02-01,61,400,-1.7770420203613533,0.1880022262483365,-1.751925,-2.6650767,79,386
16,2888554.9586490532,1956-02-01,103,143,-2.419514745206193,0.6628053171861322,-2.2938766,-5.4414463,94,107
12,1239813.431658064,1956-02-02,104,408,-1.6469397820572165,0.11983163879053496,-1.6198325,-2.1625092,128,402
13,4014140.3419054803,1956-02-02,121,156,-2.236147420121989,0.5401385610284948,-2.084046,-4.61736,94,108
14,3485961.797399046,1956-02-03,135,170,-2.161357456235051,0.46606195265267286,-2.0684972,-4.0219936,94,108
37,1786682.5406075902,1956-02-04,163,184,-2.434298392210118,0.6516140660490218,-2.2837303,-4.4455185,155,176
23,1575728.125190645,1956-02-05,163,185,-2.0819963569824513,0.4565807074230195,-1.9784522,-3.676796,155,176
11,1054186.9664079498,1956-02-07,79,385,-1.773510022440622,0.23277521708534102,-1.7126765,-2.7688422,79,386
54,919881.829437231,1956-02-10,151,174,-2.1064178795896025,0.6037911182223777,-1.8749678,-4.5560966,150,175
9,591944.5823954233,1956-02-12,36,31,-2.066135290374346,0.43899073181796483,-1.960058,-3.2750895,40,18
14,1002329.3628418457,1956-02-13,37,44,-2.047829366419926,0.423674491354641,-1.9586406,-3.506209,54,58
15,2436900.8416722137,1956-02-14,50,94,-2.053736298111803,0.4417939064118929,-1.9580824,-4.264813,62,69
10,2708733.502645091,1956-02-15,66,120,-2.2451626656341936,0.5733731577127347,-2.149597,-4.94472,86,109
16,2745493.004362371,1956-02-16,90,142,-2.350494101587161,0.5674247371732797,-2.2950149,-4.814499,97,105
2,2213177.2347704275,1956-02-17,63,134,-1.8579276874528636,0.2484744619715852,-1.8226537,-3.0420558,145,126
2,664550.9803125489,1956-02-18,13,136,-1.8833454967426504,0.27712697334117886,-1.8168664,-2.7845268,7,117
2,1178538.9668595765,1956-02-19,20,64,-2.0360260914721615,0.4441622774640086,-1.9176741,-3.8181021,39,15
1,1264136.3616463058,1956-02-20,27,56,-2.0187280356150157,0.43350705783573046,-1.9117963,-3.763035,39,15
1,1213116.428515653,1956-02-21,29,68,-1.8754354040290033,0.3005218371632105,-1.8010457,-3.117538,46,40
20,624285.1921847095,1956-02-22,47,69,-1.8824731445685514,0.3040984177050211,-1.8135159,-2.69418,67,71
35,873086.9273397675,1956-02-22,131,319,-1.75913789080767,0.1373247877592525,-1.7559233,-2.2264872,141,323
7,814961.9803109372,1956-02-23,51,90,-1.7562999054101798,0.17729960915131548,-1.7243457,-2.361145,60,71
8,536424.9634092011,1956-03-05,36,31,-1.9455092838001584,0.35071164016505735,-1.8656366,-2.9503045,47,42
16,925994.2272669454,1956-03-11,91,163,-1.9094317094309559,0.3229262302638826,-1.84309,-3.268297,106,171
24,816058.0937397778,1956-03-12,116,189,-1.9082334886030097,0.33052327902875595,-1.8363837,-3.3425696,115,180
5,1338473.1576280082,1956-03-16,94,402,-1.869015211836573,0.2723054826305789,-1.8239698,-2.8076653,83,395
3,1189513.800092127,1956-03-17,96,407,-1.761171607070235,0.22288392637645885,-1.6949776,-2.7540324,82,395
7,785575.6388521747,1956-03-25,137,315,-1.689106102381719,0.12482107291764892,-1.6634436,-2.0802364,148,317
1,609267.1649572977,1956-03-26,135,330,-1.7101173959061748,0.11356186639645462,-1.7177169,-2.0046544,138,343
10,658185.8536355712,1956-12-04,58,85,-1.9678247149532564,0.4233094078433597,-1.8588248,-3.6410325,74,81
8,1605964.8752499206,1956-12-05,72,120,-2.0691498346834085,0.43472175707523425,-1.991771,-4.1722813,75,88
5,2114748.337673994,1956-12-06,81,134,-2.1654045480898216,0.4580547525646891,-2.1102593,-4.0026264,79,97
11,2080522.3080257836,1956-12-07,87,128,-2.17143338270138,0.5095192569053277,-2.052171,-4.199552,122,107
29,1523101.3927994138,1956-12-08,103,134,-2.1230800456567245,0.41995588805093753,-2.045784,-3.90543,121,107
7,605594.7494798835,1956-12-09,31,53,-1.7089550794586716,0.1370535556281406,-1.6915612,-2.2937438,34,13
30,757759.8577232847,1956-12-09,128,133,-1.999902027144716,0.33624866813551996,-1.9605854,-3.523232,133,124
3,941810.858358812,1956-12-10,30,43,-1.8850381309368935,0.23608088442213726,-1.8550149,-2.7286086,35,8
2,1584093.9390340173,1956-12-11,39,74,-1.855026505822216,0.23539019435082548,-1.8169651,-2.9691765,34,0
5,1704434.769019844,1956-12-12,40,86,-1.876028792214132,0.26493496122504717,-1.8403451,-3.01977,33,0
7,1458281.8319226352,1956-12-13,38,92,-1.924058270322545,0.28736664981493487,-1.8724,-2.9736032,34,0
13,1084410.6538739875,1956-12-14,32,65,-1.8698311387651954,0.2630835763980135,-1.828529,-2.9124265,40,35
38,547857.6792577222,1956-12-14,64,235,-1.6530000313683664,0.12633520825886912,-1.6264089,-2.261657,71,241
7,533250.0592659651,1956-12-15,29,372,-1.6795402152493675,0.15478029407938362,-1.6295528,-2.2765505,26,396
15,1160741.5816933024,1956-12-15,40,96,-1.8224282701583288,0.22441493664415138,-1.7872237,-2.6962216,35,95
4,1459255.9727417666,1956-12-16,40,104,-1.8228451046337377,0.22774365413012518,-1.7823867,-2.6432867,40,92
80,677754.5982804489,1956-12-17,76,193,-1.7834361951296513,0.20202954025491837,-1.7419022,-2.4415452,83,195
1,679064.4357068568,1956-12-18,12,87,-1.805382358178276,0.19056549198612405,-1.7910867,-2.3514032,14,93
1,880651.021246575,1956-12-19,12,130,-1.7792823090893648,0.17643306913445786,-1.760438,-2.3652637,14,88
15,703095.2818910786,1956-12-30,85,275,-1.7667450629681478,0.14250994989230326,-1.7639307,-2.261721,99,281
5,877706.6535146855,1956-12-31,97,319,-1.697170147382296,0.131608189171335,-1.6859978,-2.2383785,104,324
5,505706.1199664258,1957-01-01,92,286,-1.732143186428997,0.19145115568105875,-1.6624491,-2.279394,102,288
4,1141478.5707649677,1957-01-02,118,314,-1.6886464956793503,0.15761993709850172,-1.6522264,-2.4518027,112,317
21,679192.2975161838,1957-01-03,143,296,-1.6788356187428908,0.11043997355653168,-1.6736794,-1.9626076,153,309
2,1029420.0455577536,1957-01-05,19,345,-1.8339716435383289,0.2126353164075662,-1.8176782,-2.6259181,9,338
3,2072390.3937352344,1957-01-06,52,376,-1.7894259282130527,0.24380587092648653,-1.7191067,-2.7032697,94,389
50,1297460.4381085513,1957-01-07,109,403,-1.851369534710618,0.23230571451815044,-1.8183328,-2.4251106,99,402
20,2757067.7691150783,1957-01-08,43,149,-1.8114551820828584,0.2544056507949058,-1.7547616,-3.2521248,73,85
18,4261086.774832872,1957-01-09,49,184,-1.8561175502010465,0.25466395445165774,-1.820387,-2.9657226,4,222
1,3335513.9144268567,1957-01-10,54,247,-1.9224367686740775,0.29600102639235376,-1.8693738,-2.9205117,5,223
9,1088965.9400243524,1957-01-10,50,82,-1.9036364736034048,0.26104306635468444,-1.8645413,-2.7737808,64,95
1,5204092.14789948,1957-01-11,46,229,-1.892656158435411,0.2877459058810882,-1.8176639,-2.9599442,66,76
1,6480176.160597502,1957-01-12,51,258,-1.8828050617756662,0.2694856574258797,-1.8320853,-2.8842983,31,231
5,7405460.831374304,1957-01-13,61,282,-1.9098318850785097,0.27852263698870927,-1.8723863,-2.8150718,34,290
1,6907063.23242939,1957-01-14,69,295,-2.1234231727093493,0.3661947868681994,-2.119318,-3.353357,106,306
3,5834269.225014052,1957-01-15,75,322,-2.1678261453462238,0.4470178585598608,-2.1461477,-3.613002,113,315
21,803244.0755462629,1957-01-15,71,111,-1.9120651022057724,0.2676154066952096,-1.8697236,-2.9674523,74,88
3,9146980.276577266,1957-01-16,89,287,-2.0064635120286862,0.3806548136444488,-1.9282598,-3.557674,95,387
26,7212654.6243943535,1957-01-17,110,260,-1.946857748737577,0.3692067408821114,-1.8705947,-4.113221,101,114
1,6689555.336014766,1957-01-18,89,285,-1.8552641616998273,0.2902760668583461,-1.7892673,-4.0824146,194,210
19,611152.4507336166,1957-01-18,94,121,-2.0880372838841543,0.44523636208449474,-1.975456,-3.6358573,98,115
4,4628016.260699556,1957-01-19,57,315,-1.8005750509697103,0.20278206253539025,-1.769571,-2.7628949,133,293
4,3013870.9340348286,1957-01-20,31,364,-1.8396241783809204,0.21810465376132074,-1.8174412,-2.7974591,37,423
1,2635205.3592805,1957-01-21,30,360,-1.8649112800130128,0.25815942464424835,-1.8194671,-2.7213838,1,390
20,868477.4237274297,1957-01-21,74,110,-2.0186540279372602,0.3557820580280312,-1.975807,-3.5546522,95,120
3,5612541.924450278,1957-01-22,48,243,-1.9206623071435118,0.3032000905978411,-1.8495624,-3.3352063,77,123
1,6078302.554521296,1957-01-23,41,234,-1.9549313811418267,0.3689103677001287,-1.8637441,-3.7903717,87,106
1,7448540.797035589,1957-01-24,52,227,-2.005879150492148,0.4644575893470794,-1.8520331,-4.4391913,84,105
2,10616708.789547069,1957-01-25,64,272,-2.064701977614624,0.5044682555073149,-1.88572,-4.764424,86,110
1,8881945.362334931,1957-01-26,60,270,-2.142334420894097,0.5370978422480325,-2.0126472,-5.480368,95,108
1,8541609.591803143,1957-01-27,59,271,-2.0844071112633373,0.5477466405176977,-1.9604455,-6.558376,106,105
2,8337140.184173834,1957-01-28,65,288,-2.1286028692410675,0.5755271439553287,-1.962827,-5.2966776,107,106
6,8943264.661649534,1957-01-29,78,292,-2.307421680178035,0.7678009618818965,-2.0418534,-5.3113065,106,106
7,6699269.119514788,1957-01-30,85,306,-2.218627743635731,0.6319105049987166,-1.9808787,-4.5889015,105,106
23,2689528.3692271593,1957-01-31,84,393,-2.1016590926494336,0.5062694823645548,-1.9298292,-3.9337206,91,403
63,767284.6019117973,1957-01-31,132,138,-2.1035512875514013,0.5035525656111903,-1.972821,-4.4918375,145,134
25,1244342.1747367908,1957-02-01,79,409,-1.7400462299975148,0.14749327023993705,-1.7110674,-2.25479,89,403
4,3045063.673792855,1957-02-02,71,386,-1.896017129768382,0.3978702295534371,-1.7702218,-3.8105137,91,403
15,825301.0972736505,1957-02-02,88,140,-1.9393372058269742,0.35885327957021207,-1.8648521,-3.8628654,86,110
3,2587037.3833200005,1957-02-03,75,397,-1.8914952183898022,0.3955050780151155,-1.7363272,-3.5572574,91,403
38,504112.2370334602,1957-02-03,124,123,-2.047417498716022,0.3795678825433514,-1.9864378,-3.357695,126,127
19,1017558.3441174723,1957-02-04,96,415,-2.065938285821623,0.3159288577018208,-2.085897,-2.9227295,90,403
23,676041.2483911044,1957-02-04,122,127,-1.9386265553770976,0.3055648697841421,-1.8840462,-3.0878236,130,140
16,1182798.644345558,1957-02-06,108,403,-1.93776930840886,0.2641538324932148,-1.9211507,-2.8425171,95,406
14,1012470.6815302161,1957-02-07,103,406,-1.9680685509067692,0.36056280974125376,-1.8883833,-3.0869,91,398
21,779587.408237927,1957-02-08,102,411,-1.8124433873143504,0.28825538384800264,-1.7227278,-2.9626017,95,406
3,717504.010773518,1957-02-09,21,209,-1.7763096809829337,0.1684823556909154,-1.7587827,-2.4767454,7,238
23,2009071.288647942,1957-02-09,96,404,-2.065374215818801,0.5181028362544586,-1.8619533,-3.7370167,93,406
45,1211963.4584186515,1957-02-10,92,412,-2.1078447046808337,0.42050928601390936,-2.0822568,-3.439197,90,403
3,672580.0346530722,1957-02-12,20,31,-1.8197749898602735,0.2011016971307344,-1.7873812,-2.657094,4,24
18,1399809.1202579117,1957-02-12,90,352,-1.813181598819751,0.22650663474268135,-1.7603848,-2.485703,105,370
32,981282.2129995433,1957-02-13,105,375,-1.845258152199444,0.2153397155601685,-1.8367977,-2.4766135,107,366
25,869592.8367300235,1957-02-20,77,131,-1.866597822514362,0.26170376173080334,-1.8023056,-3.0455847,87,134
12,1326329.9901006257,1957-02-21,75,138,-1.7696547576681125,0.23576228558183557,-1.7034903,-3.4199948,83,100
1,3248399.357399264,1957-02-22,52,143,-1.9058889762313223,0.3141278693874993,-1.844361,-3.3194985,72,138
2,2398264.6863821177,1957-02-23,44,119,-2.0103063129178222,0.4444457764927732,-1.8920361,-4.192919,66,76
1,1679275.246829929,1957-02-24,42,116,-1.8420752532728788,0.41761425320721807,-1.7059424,-3.8513212,67,74
8,594400.6759111254,1957-02-25,37,124,-1.705961845758307,0.13522309642489155,-1.6874876,-2.1355772,44,136
9,833419.7754375313,1957-02-28,93,382,-1.7982924083235916,0.25431996930484013,-1.728838,-2.7895792,90,398
2,1458395.2093155603,1957-03-01,90,397,-1.9591473228165082,0.45886941554756816,-1.799619,-3.568829,95,403
2,936240.1376246349,1957-11-23,158,183,-2.1138116900737467,0.49099034332613434,-1.997458,-4.157906,145,176
9,546311.0162757315,1957-11-24,172,192,-1.9606827601338879,0.35673949185494935,-1.9026928,-3.6691113,162,175
31,562925.4113621445,1957-12-01,178,197,-2.0155886155271117,0.361303515775766,-1.9547828,-3.2025595,195,199
28,571441.3104956505,1957-12-11,169,235,-2.071577566805068,0.26492994826102767,-2.090209,-2.5575438,178,217
12,3650306.2173767146,1957-12-12,154,255,-2.226838032290601,0.481362718654982,-2.1456952,-4.1037154,181,279
14,1553716.53271433,1957-12-13,152,282,-2.1243738730581603,0.36064970965857546,-2.0994718,-3.2557814,176,273
11,596911.4954444459,1957-12-19,20,416,-1.9504207564077372,0.22169933692163524,-1.9489574,-2.8873227,30,429
1,809629.8611619535,1957-12-23,9,116,-1.8618099662479712,0.22920614883825166,-1.8513287,-2.7249422,3,144
1,1010830.0196309434,1957-12-24,9,114,-1.881493616104126,0.24519514276440119,-1.860956,-2.8667717,6,159
2,1244965.1058367325,1957-12-25,15,97,-1.8250836972536744,0.2394788901812219,-1.7660424,-2.822154,6,159
1,589474.8630108184,1957-12-26,17,38,-1.8369987750387757,0.2727419528965092,-1.7736888,-3.348617,51,3
2,574878.1971169033,1957-12-27,16,183,-1.7817075236121989,0.1934372670093614,-1.7620106,-2.500489,8,148
9,889743.9844915651,1957-12-28,41,196,-1.6907429158320633,0.1280474664906004,-1.6683291,-2.21682,23,190
18,885354.7155957933,1957-12-29,61,200,-1.7748459990231205,0.18007637262622062,-1.7491068,-2.2391002,59,197
18,914949.7631818249,1957-12-30,67,208,-1.8392006071823477,0.19782946126329565,-1.8314748,-2.5086467,64,188
1,863452.1338015189,1958-01-04,114,306,-1.669227064535922,0.13899549441772752,-1.637728,-2.2784429,103,313
22,1015782.7410020478,1958-01-05,138,299,-1.7071047423420154,0.1349208239680815,-1.6886561,-2.3049653,132,284
2,564648.440045075,1958-01-08,13,343,-1.8641358795259921,0.2748282432020953,-1.8075769,-2.868405,10,338
41,1939515.0977999081,1958-01-08,157,252,-1.9836674805639225,0.4251037254934199,-1.8032352,-3.463049,167,284
42,2082731.4501506793,1958-01-09,155,264,-2.091345901136826,0.40233684737194897,-2.0034847,-3.7070422,170,283
51,767092.4773653611,1958-01-10,159,282,-2.020889225001964,0.3845796044233233,-1.9582957,-3.065946,176,272
20,1590442.2561759988,1958-01-13,34,184,-1.7508355496985666,0.18587630949903933,-1.7028046,-2.2822883,38,147
27,876464.315622462,1958-01-14,47,382,-2.140621105350011,0.4460241449828061,-2.0972793,-3.3166552,48,385
11,982602.8750242908,1958-01-15,45,390,-1.9351563515367796,0.33341508221861804,-1.8650105,-2.7204351,49,406
29,750781.279827005,1958-01-19,156,288,-1.7809577975684487,0.2691091351590964,-1.6870246,-2.8481197,181,279
21,555867.7098356517,1958-01-24,177,201,-2.0191395510733128,0.4929967037992241,-1.8253412,-3.5365558,182,196
16,1668302.4206902075,1958-02-03,147,266,-1.9660074872026458,0.4264691806451609,-1.8425872,-3.3329182,154,299
20,1748343.884771565,1958-02-04,153,279,-2.082580359351492,0.480724998475599,-1.967445,-4.196392,178,281
39,613967.8649266509,1958-02-08,166,259,-1.821367942481606,0.22312351642153563,-1.7637817,-2.7788203,180,280
24,3053866.2553359475,1958-02-09,133,280,-1.8912370724512617,0.2750226303191159,-1.835865,-2.7507262,181,277
24,2843255.7409414565,1958-02-10,131,292,-1.8876622439204036,0.23079231334643235,-1.8746156,-2.8744547,125,287
20,1773805.4449326866,1958-02-11,111,275,-1.8025281594987081,0.2834796624347973,-1.7191396,-3.4072747,125,286
16,2764175.9757993645,1958-02-12,131,234,-1.8758863685724618,0.30899168703582014,-1.7833734,-3.391589,125,285
27,3535659.00328357,1958-02-13,149,247,-2.016024375027054,0.38250349398230626,-1.9411068,-3.1858866,170,283
28,679243.3105617336,1958-02-14,68,156,-1.756030891675341,0.15129414210071496,-1.7516856,-2.2475808,67,132
58,2628238.480720406,1958-02-14,145,293,-1.9913988765636847,0.3140228910472076,-1.95316,-3.478544,180,274
20,2291665.141580754,1958-02-15,86,212,-1.8128434143590777,0.23537803230220464,-1.7843826,-3.312458,108,197
35,742035.4310487991,1958-02-15,135,336,-1.729484075963447,0.16356149234619707,-1.6952113,-2.2499394,135,349
20,5191333.101365268,1958-02-16,118,247,-2.035598268689616,0.38402752849363303,-1.962118,-3.33087,125,226
19,5248388.491832071,1958-02-17,126,268,-2.3608007595810845,0.5693756995861192,-2.2908769,-3.982006,140,269
1,900080.0336997819,1958-02-18,10,118,-1.9866351171117123,0.2624143427325945,-1.9881701,-2.6520507,2,144
22,4371981.107012495,1958-02-18,134,279,-2.356550071579685,0.5434266781043628,-2.2913558,-3.8844502,141,272
1,1016956.2705467292,1958-02-19,11,135,-1.9081607849177276,0.2666762334019897,-1.8637753,-2.953453,4,195
